Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.8287662921829906,0.9898243713367707,0.03051584026932603,-0.01444994232412389,0.08366208483028484,0.37344735118069244,-0.6941900212971341
0.829177896020073,0.9898588182198199,0.030668731597898367,-0.014735288436825415,0.0837164520483478,0.36946975543859695,-0.692319604477416
0.8295940983719894,0.9898936723454614,0.030821681169435695,-0.015023041095788095,0.08376970740369324,0.3655189973151632,-0.6904352271173496
0.830014961374944,0.9899289389499455,0.03097468637531157,-0.015313220059550915,0.08382186257571107,0.36159491881821904,-0.6885371635648947
0.8304405480446811,0.989964623342502,0.03112774449607369,-0.015605845261373643,0.08387292877941911,0.35769736159203924,-0.6866256835953868
0.8308709223207447,0.9900007309088392,0.031280852710264914,-0.01590093683090536,0.083922916770633,0.3538261666820289,-0.6847010523366469
0.831306149037409,0.9900372671084852,0.03143400807675221,-0.016198515065270615,0.08397183684222177,0.34998117497118064,-0.6827635305235861
0.8317462941241064,0.9900742374913878,0.03158720759737068,-0.016498600556733075,0.08401969884575139,0.3461622256022134,-0.6808133737333183
0.8321914242986723,0.990111647671921,0.03174044810155291,-0.01680121397369926,0.08406651215658677,0.34236915885598695,-0.6788508338754348
0.8326416073794233,0.9901495033548399,0.03189372634769441,-0.01710637626419897,0.08411228570758605,0.338601813600067,-0.6768761579327649
0.8330969120708104,0.9901878103170052,0.032047038941375186,-0.0174141085003946,0.08415702796561807,0.3348600292968662,-0.6748895890333118
0.8335574079656917,0.9902265744072722,0.0322003823303497,-0.01772443187139624,0.08420074693286209,0.33114364607307817,-0.6728913665530966
0.8340231659498797,0.9902658015802556,0.03235375293138332,-0.01803736794594447,0.08424345018436859,0.3274525016226407,-0.6708817244856482
0.8344942577087014,0.9903054978544918,0.03250714695760186,-0.018352938329577264,0.08428514481997255,0.32378643536981433,-0.6688608937107148
0.8349707563622322,0.990345669365638,0.03266056061827612,-0.018671165080398545,0.08432583752044105,0.3201452836504075,-0.6668290993883442
0.8354527354487814,0.9903863222804543,0.03281398978212315,-0.018992070019040803,0.08436553445852565,0.31652888769171256,-0.6647865654275487
0.8359402701924403,0.9904274629033135,0.0329674303776389,-0.01931567556481293,0.08440424140648724,0.3129370840701352,-0.6627335092035438
0.8364334366108083,0.9904690976006062,0.03312087809809509,-0.01964200412932975,0.0844419636591903,0.3093697116671413,-0.6606701454832544
0.8369323118203805,0.9905112328260989,0.033274328492219896,-0.01997107830992716,0.08447870605951635,0.30582660946617335,-0.6585966852422187
0.8374369742690125,0.9905538751401786,0.03342777702649309,-0.02030292103143341,0.08451447301354864,0.3023076150858218,-0.6565133348286822
0.8379475033277787,0.9905970311749626,0.033581218951360306,-0.020637555265802153,0.08454926845935051,0.29881256782206433,-0.654420297782039
0.8384639797312572,0.9906407076710635,0.033734649426816046,-0.020975004310312954,0.08458309589697645,0.29534130571840134,-0.6523177731370143
0.8389864852012805,0.9906849114453307,0.03388806340068039,-0.021315291529314568,0.08461595836133291,0.2918936682906534,-0.6502059570895503
0.8395151027056761,0.9907296494122442,0.03404145567807489,-0.021658440512261987,0.08464785843856881,0.28846949488777374,-0.6480850420554686
0.840049916544771,0.9907749285907521,0.034194820936676376,-0.022004475117223525,0.08467879826887337,0.28506862431426544,-0.6459552164550613
